Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
PHYS,2125,135,2,22,,1,1,,,1,,,1,,,,,,,0,"Sun, Kuei","Khan, Amena","Shrestha, Samyak",,,,kxs147030,kuei sun
PHYS,2125,136,4,11,2,2,1,,,1,,,,,2,,,,,0,"Sun, Kuei","Khan, Amena","Shrestha, Samyak",,,,kxs147030,kuei sun
PHYS,2125,601,1,19,2,1,,1,1,,,1,2,,,,,,,2,"Sun, Kuei","Khan, Amena","Anable, Daniel",,,,kxs147030,kuei sun
PHYS,2125,602,1,22,1,2,,,,,,,,,1,,,,,1,"Sun, Kuei","Khan, Amena","Zhao, Kehui",,,,kxs147030,kuei sun
PHYS,2125,603,5,16,1,2,1,2,,,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Kondusamy, Aswin Lakshmi Narayanan",,,,kxs147030,kuei sun
PHYS,2125,604,,17,,1,1,1,,,,,,,1,,,,,3,"Sun, Kuei","Khan, Amena","Dhale, Nikhil Uday",,,,kxs147030,kuei sun
PHYS,2125,605,2,13,,,1,2,2,,1,,,,2,,,,,1,"Sun, Kuei","Khan, Amena",Tamanjyot,,,,kxs147030,kuei sun
PHYS,2125,606,3,20,,,,,,,,,,1,,,,,,0,"Sun, Kuei","Khan, Amena","Ali, Akbar",,,,kxs147030,kuei sun
PHYS,2125,607,5,20,,,,1,,,,,,,1,,,,,1,"Sun, Kuei","Khan, Amena","Anable, Daniel",,,,kxs147030,kuei sun
PHYS,2125,608,1,17,1,1,1,2,2,,,2,,,2,,,,,1,"Sun, Kuei","Khan, Amena","Kondusamy, Aswin Lakshmi Narayanan",,,,kxs147030,kuei sun
PHYS,2126,101,12,13,,2,1,,,,,,,,1,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Modumudi, Sai Madhav",,,,paulmac,paul macalevey
PHYS,2126,102,8,15,4,,1,,,1,1,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Modumudi, Sai Madhav",,,,paulmac,paul macalevey
PHYS,2126,103,10,14,,3,,,,,,1,,,2,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Ameh, Emmanuel O",,,,paulmac,paul macalevey
PHYS,2126,104,6,11,5,1,,,,1,1,,,,2,,,,,2,"Macalevey, Paul J","Saleh, Lamya","Pai, Praveen D",,,,paulmac,paul macalevey
PHYS,2126,105,20,4,,,,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Gibbons, Stasio M",,,,paulmac,paul macalevey
PHYS,2126,106,4,14,7,3,2,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Bowler, Melanie H",,,,paulmac,paul macalevey
PHYS,2126,107,21,6,2,,,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Ruwali, Shisir",,,,paulmac,paul macalevey
PHYS,2126,108,17,9,2,,,,,1,1,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Patra, Rittik",,,,paulmac,paul macalevey
PHYS,2126,109,9,13,,,1,,,1,,,,,3,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Patra, Rittik",,,,paulmac,paul macalevey
PHYS,2126,110,14,4,1,2,3,,,,,1,1,,3,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Holliday, Randall L",,,,paulmac,paul macalevey
PHYS,2126,111,18,1,,,,,,,,,,,,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Khan, Junaid Saif",,,,paulmac,paul macalevey
PHYS,2126,112,20,7,1,,,,,,,,,,1,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Dongre, Ninad Kailas",,,,paulmac,paul macalevey
PHYS,2126,113,11,8,3,2,1,3,,,,1,,,,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Larsen, Cody",,,,paulmac,paul macalevey
PHYS,2126,114,26,4,,,,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Khan, Junaid Saif",,,,paulmac,paul macalevey
PHYS,2126,115,18,7,1,1,,,1,,,,,,,,,,,2,"Macalevey, Paul J","Saleh, Lamya","Larsen, Cody",,,,paulmac,paul macalevey
PHYS,2126,116,22,2,3,2,,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Dongre, Ninad Kailas",,,,paulmac,paul macalevey
PHYS,2126,117,11,7,5,4,1,,,1,,,,1,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Seifi, Melodee O",,,,paulmac,paul macalevey
PHYS,2126,118,8,12,4,1,4,,,,,,,,1,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Seifi, Melodee O",,,,paulmac,paul macalevey
PHYS,2126,119,6,2,5,,1,,,1,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Pai, Praveen D",,,,paulmac,paul macalevey
PHYS,2126,120,10,10,3,1,,1,,,,,,,3,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Ameh, Emmanuel O",,,,paulmac,paul macalevey
PHYS,2126,121,10,9,4,2,,,1,,,2,,,,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Holliday, Randall L",,,,paulmac,paul macalevey
PHYS,2126,124,11,10,1,1,2,1,,,,,,,1,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Gibbons, Stasio M",,,,paulmac,paul macalevey
PHYS,2126,125,19,4,,2,,1,,1,,,,,,,,,,2,"Macalevey, Paul J","Saleh, Lamya","Ruwali, Shisir",,,,paulmac,paul macalevey
PHYS,2303,001,1,1,,1,3,1,,,,,,3,2,,,,,2,"Saleh, Lamya","Kakani, Vivek M",,,,,lxs190019,lamya saleh
PHYS,2325,001,7,54,8,13,38,13,10,22,9,1,5,2,9,,,,,8,"Kadala, Roger",,,,,,rxk220001,roger kadala
PHYS,2325,002,12,4,3,4,8,3,4,3,4,1,1,4,4,,,,,4,"Shi, Xiaoyan","Kakani, Vivek M",,,,,xxs151730,xiaoyan shi
PHYS,2325,003,31,110,23,10,32,5,9,11,3,2,5,2,,,,,,5,"Slinker, Jason D","McMullen, Reema",,,,,jds107020,jason slinker
PHYS,2325,004,10,33,9,7,26,11,10,25,5,2,6,,8,,,,,12,"Kadala, Roger","Patel, Ruskin",,,,,rxk220001,roger kadala
PHYS,2325,005,60,29,13,6,17,1,6,4,2,1,4,1,2,,,,,3,"Solanki, Rahulkumar","Bhattacharjee, Koustubh",,,,,,rahulkumar solanki
PHYS,2325,006,18,18,18,13,13,13,10,9,9,4,2,4,2,,,,1,10,"Penev, Kaloyan","Bhattacharjee, Koustubh",,,,,kxp174430,kaloyan penev
PHYS,2326,001,,35,8,10,16,10,12,9,17,,9,1,15,,,,,6,"Da Silveira Rodrigues, Fabiano","Asaadzade, Asiye",,,,,fxd121030,fabiano da silveira rodrigues
PHYS,2326,002,5,47,18,24,21,20,1,3,2,,,,2,,,,,2,"Lumata, Lloyd",,,,,,lxl143230,lloyd lumata
PHYS,2326,501,,19,,,42,,,20,,,21,,24,,,,2,14,"Glosser, Robert","Marder, Andrew A",,,,,glosser,robert glosser
PHYS,3312,001,4,5,2,6,6,4,4,2,5,,,,2,,,,1,3,"Kesden, Michael H","Schussler, Joshua A",,,,,mhk130030,michael kesden
PHYS,3411,001,5,5,1,4,3,1,1,1,,,,,1,,,,1,3,"Macalevey, Paul J","Xie, Yunan",,,,,paulmac,paul macalevey
PHYS,3427,501,,23,,,10,,,4,,,,,3,,,,,0,"Fung, Albert","Adams, Austen C",,,,,axf220000,albert fung
PHYS,4302,001,1,5,,3,2,3,7,2,2,2,2,,,,,,,1,"Gartstein, Yuri","Zhou, Xiaohe",,,,,yxg037000,yuri gartstein
PHYS,4311,001,,12,,,3,,,4,,,4,,5,,,,,2,"Ambia Garrido, Joaquin","Patel, Ruskin",,,,,,joaquin ambia garrido
PHYS,4328,001,3,4,1,6,2,,7,,1,,1,,,,,,,0,"Malko, Anton V","Marder, Andrew A",,,,,avm074000,anton malko
PHYS,4373,001,3,9,4,,,,,,,,,,,,,,,0,"Sun, Kuei","Wettasinghe, Ashan P",,,,,kxs147030,kuei sun
PHYS,4392,001,6,12,11,,5,,,1,,,,,1,,,,1,1,"King, Lindsay J","Agashe, Anish N",,,,,lxk111430,lindsay king
PHYS,5302,001,,4,4,4,7,1,,,,,,,,,,,,0,"Macalevey, Paul J","Xie, Yunan",,,,,paulmac,paul macalevey
PHYS,5313,001,,5,,,5,,,1,,,,,,,,,1,0,"Kolodrubetz, Michael","Zheng, Yangzi",,,,,mxk177330,michael kolodrubetz
PHYS,5320,001,,5,,,7,,,4,,,,,1,,,,,1,"Anderson, Phillip C","Schussler, Joshua A",,,,,pca015000,phillip anderson
PHYS,5395,001,,10,1,3,,,,,,,,,,,,,,0,"Ishak-Boushaki, Mustapha","Agashe, Anish N",,,,,mxi054000,mustapha ishak boushaki
PPOL,4314,001,7,21,3,1,1,4,,,,,,,1,,,,,1,"Boots, Denise P","Maduforo, Kate E",,,,,dpb062000,denise boots
PPOL,4396,001,,,2,1,1,2,,1,,1,,,2,,,,,0,"Kosiewicz, Holly",,,,,,hxk200027,holly kosiewicz
PPPE,6321,501,,6,3,5,2,2,,,,,,,,,,,,1,"Kim, Dohyeong",,,,,,dxk132530,dohyeong kim
PPPE,6342,001,,9,2,2,,,,,,,,,,,,,,0,"Gorina, Evgenia",,,,,,exg131830,evgenia gorina
PPPE,6347,001,,9,2,2,,,,,,,,,,,,,,1,"Miller, Banks",,,,,,bxm093000,banks miller
PSCI,3310,001,,33,3,1,1,2,,,,,,,1,,,,,0,"McCaskill, John R",,,,,,jrm094020,john mccaskill
PSCI,3322,001,8,14,19,28,11,16,6,3,7,,4,,10,,,,,2,"Miller, Banks","Dzanie, Raphael K","Medhi, Kashmiri",,,,bxm093000,banks miller
PSCI,3322,HN1,3,10,7,2,1,,,,,,,,,,,,,0,"Dow, Douglas C",,,,,,dougdow,douglas dow
PSCI,3333,001,1,6,7,23,23,12,5,6,2,,,,2,,,,,1,"Stewart, Marianne","Eaton, John M",,,,,mstewart,marianne stewart
PSCI,3350,001,12,14,9,18,13,5,,1,1,1,,,3,,,,,3,"Stewart, Marianne","Elmore, Naela",,,,,mstewart,marianne stewart
PSCI,3362,001,7,8,2,1,9,1,7,12,4,,4,3,15,,,,,8,"Brunell, Thomas","Khalid, Arslan","Khan, Humza",,,,tlb056000,thomas brunell
PSCI,4304,001,2,10,8,6,7,5,2,1,2,,1,,1,,,,,2,"Lowry, Robert C","Gutierrez Mannix, Carlos Daniel",,,,,rcl062000,robert lowry
PSCI,4316,001,7,14,15,7,8,12,5,1,,,3,2,1,,,,,0,"Cordell, Rebecca","Shin, Hanna",,,,,rxc190010,rebecca cordell
PSCI,4320,001,14,19,10,5,3,4,1,5,,2,2,,4,,,,,3,"Santoro, Lauren A","Widner, Katie",,,,,lar170530,lauren santoro
PSCI,4348,001,14,18,13,7,10,4,1,2,2,,,,2,,,,,1,"Cordell, Rebecca","Shi, Min",,,,,rxc190010,rebecca cordell
PSCI,4356,001,,8,17,7,9,2,3,2,,2,1,2,,,,,,1,"Peinhardt, Clint W","Noe, Ricardo",,,,,cwp052000,clint peinhardt
PSCI,4364,001,18,7,8,1,3,1,2,1,1,,,1,1,,,,,1,"Modjarrad, Shahin S",,,,,,ssm140230,shahin modjarrad
PSCI,4370,HH1,,46,,1,,,,1,,,1,,,,,,,0,"Chin, Michelle L","Dow, Douglas C","Badu-Nimako, Yvette","Piazza, John","Shipp, Rebecca","Snead, Adrian",mlc140530,michelle chin
PSCI,4372,HH1,,49,,,,,,,,,,,,,,,,0,"Daly, John A","Chin, Michelle L",,,,,jad105020,john daly
PSCI,4373,HH1,,48,,,,,,,,,,,,,,,,1,"Swerdlow, Joel L","Chin, Michelle L","Conrado, Aaron R","Burnett, Gregory","Shafqat, Sahar","Mbyirukira, Shema",jls059000,joel swerdlow
PSCI,4396,001,,1,,3,,2,1,,1,1,,,4,,,,,0,"Kosiewicz, Holly",,,,,,hxk200027,holly kosiewicz
PSCI,4396,HN1,1,17,,,,,,,,,,,,,,,,0,"Roetzel, Natalie J",,,,,,njr120030,natalie roetzel
PSCI,4V66,501,13,5,,,,,,,,,,,,,,,,0,"Seagroves, Tony A",,,,,,,tony seagroves
PSCI,6302,501,,2,3,1,2,2,2,1,,,,,,,,,,1,"D'Orazio, Vito","Meher, Shreyas R",,,,,vxd152030,vito dorazio
PSCI,6308,0W1,,14,3,,,,,,,,,,1,,,,2,0,"Saibene, Paola",,,,,,pxs210122,paola saibene
PSCI,6319,001,,17,1,,,,,,,,,,,,,,,0,"Pinson, Lauren",,,,,,lxp210009,lauren pinson
PSCI,6324,001,,2,2,1,3,1,,,,,,,,,,,,2,"Lowry, Robert C",,,,,,rcl062000,robert lowry
PSCI,6328,501,,8,,1,,,,,,,,,,,,,1,0,"Sobolev, Anton",,,,,,axs210104,anton sobolev
PSCI,6342,001,,7,3,,2,,,,,,,,1,,,,,0,"Cheruvu, Sivaram",,,,,,sxc210048,sivaram cheruvu
PSCI,6347,001,,15,5,1,,,,,,,,,,,,,,1,"Miller, Banks",,,,,,bxm093000,banks miller
PSY,2301,002,,52,26,11,7,9,6,1,3,2,3,1,6,,,,,2,"Brody, Salena M","DeBrabander, Kilee M",,,,,smb051000,salena brody
PSY,2301,003,5,17,8,12,19,12,8,9,7,4,7,3,14,,,,,4,"Atchison, Kristin J","Platt, Kristen N",,,,,kja042000,kristin atchison
PSY,2301,004,,13,6,10,13,12,10,14,7,6,8,2,24,,,,,2,"Atchison, Kristin J","Nguyen, Linh Thi D",,,,,kja042000,kristin atchison
PSY,2301,0W1,,52,24,17,21,11,9,4,3,3,1,1,,,,,,1,"Sasson, Noah J","Jones, Desiree",,,,,njs092000,noah sasson
PSY,2301,0W2,,43,27,14,14,8,4,4,5,2,2,1,6,,,,,0,"Brody, Salena M","Lilly, Hsien",,,,,smb051000,salena brody
PSY,2301,HN1,15,1,4,,5,,,,,,,,,,,,,0,"Devdas, Neetha R",,,,,,nrd120030,neetha devdas
PSY,2314,001,17,25,19,14,16,8,2,,4,1,2,1,3,,,,,1,"Atchison, Kristin J","Padilla Cardoso, Mayra A",,,,,kja042000,kristin atchison
PSY,2317,001,,1,2,1,3,5,2,4,4,2,,2,5,,,,,4,"Juhn, Nancy H","De La Cerda, Callie B","Heard, Matthew J",,,,njuhn,nancy juhn
PSY,2317,002,1,4,5,4,4,5,6,1,3,3,1,3,9,,,,,4,"Juhn, Nancy H","Heard, Matthew J","De La Cerda, Callie B",,,,njuhn,nancy juhn
PSY,2317,0W1,19,27,8,12,2,5,4,3,2,,4,,1,,,,,2,"Schwark, Gayle","Govindaraj, Sharnya",,,,,gxs180015,gayle schwark
PSY,3100,001,8,5,1,,,,,,,,,,,,,,,0,"Choate, Michael J","Krawietz, Paul",,,,,mchoate,michael choate
PSY,3310,001,6,33,28,15,21,11,7,6,7,2,2,2,8,,,,,2,"Nelson Taylor, Jackie A","Heinrich, Melissa D",,,,,jan110030,jackie nelson taylor
PSY,3310,0W1,,82,2,1,19,1,1,2,,,,,1,,,,,0,"Bonner, Deborah L","Wu, Dennis",,,,,dbonner,deborah bonner
PSY,3324,001,3,5,4,2,5,2,1,2,2,1,1,,2,,,,,0,"Prager, Karen",,,,,,kprager,karen prager
PSY,3331,001,4,11,11,8,15,10,9,8,5,5,2,3,3,,,,,1,"Kane, Heidi S","Millward, Kennedy A",,,,,hsk140330,heidi kane
PSY,3331,0H1,,93,13,4,9,1,2,3,1,,2,,1,,,,,1,"Huxtable-Jester, Karen J","Hsieh, Uan-Luen",,,,,kxh014900,karen huxtable jester
PSY,3332,001,4,8,6,6,9,2,3,1,1,,,2,3,,,,,0,"Drew, Linda M","Hafiz, Mariam",,,,,lmd102020,linda drew
PSY,3333,001,3,28,23,9,13,3,3,6,4,1,,,1,,,,,1,"Ybarra, Regina K",,,,,,rky190000,regina ybarra
PSY,3339,0H1,,55,10,5,7,2,1,3,1,1,1,,1,,,,,4,"Huxtable-Jester, Karen J","Zhu, Yiyi",,,,,kxh014900,karen huxtable jester
PSY,3342,501,1,52,,,11,,,,,,,,2,,,,,0,"Bonner, Deborah L","Wu, Dennis",,,,,dbonner,deborah bonner
PSY,3360,001,6,16,14,25,16,21,10,9,2,1,3,,3,,,,,1,"Assmann, Peter","Pattisapu, Candice N",,,,,assmann,peter assmann
PSY,3361,001,34,38,2,11,13,3,7,6,,,5,,,,,,1,0,"Roark, Dana A","Winter-Nelson, Ezra",,,,,danar,dana roark
PSY,3361,002,2,8,12,7,8,17,13,10,8,9,4,2,4,,,,,4,"Wig, Gagandeep S","Holmes, Melanie C",,,,,gsw130130,gagandeep wig
PSY,3362,001,4,4,5,2,4,5,2,4,,1,,,,,,,,0,"Atchison, Kristin J","Monroe, Anthony J",,,,,kja042000,kristin atchison
PSY,3392,001,25,22,11,9,9,4,2,4,3,,1,,1,,,,,5,"Schwark, Gayle","Rakic, Jelena",,,,,gxs180015,gayle schwark
PSY,3392,0W1,85,29,5,7,3,2,2,,,,1,,3,,,,,3,"Grant, Meridith G",,,,,,mga061000,meridith grant
PSY,3393,001,1,5,,,1,2,,3,,,1,,2,,,,,4,"Dowling, Walter J","Gryder, Kieth",,,,,jdowling,walter dowling
PSY,3393,002,,5,3,2,3,2,1,1,,,,,,,,,,2,"Park, Jiyoung","Lundie, Michael J",,,,,jxp176330,jiyoung park
PSY,3393,003,17,3,,1,,,,,,,,,,,,,,0,"Schwark, Gayle","Abdelkarim, Dema H",,,,,gxs180015,gayle schwark
PSY,3393,004,,4,2,2,3,3,2,,,,,,,,,,,0,"Ybarra, Regina K","Skolasinska, Paulina A",,,,,rky190000,regina ybarra
PSY,3393,005,11,4,2,1,1,,,,,,,,,,,,,0,"Schwark, Gayle","Abdelkarim, Dema H",,,,,gxs180015,gayle schwark
PSY,3393,0W1,2,10,5,3,3,,,,,,,,,,,,,0,"Shirvani, Forouz","Wong, Galston K",,,,,fxk024000,forouz shirvani
PSY,3393,0W2,,8,6,4,4,,,,,,,,1,,,,,0,"Shirvani, Forouz","Wong, Galston K",,,,,fxk024000,forouz shirvani
PSY,3393,501,,5,,2,,,,1,,,,2,,,,,,6,"Tillman, Gail D","Sherard, Glenn H",,,,,gtillman,gail tillman
PSY,4323,001,3,5,9,7,9,4,2,3,3,1,1,,1,,,,,0,"Park, Jiyoung",,,,,,jxp176330,jiyoung park
PSY,4324,001,4,16,3,1,3,,,1,,1,1,,1,,,,,1,"Brody, Salena M",,,,,,smb051000,salena brody
PSY,4331,001,4,18,9,8,11,9,2,1,1,1,1,,1,,,,3,3,"Prager, Karen",,,,,,kprager,karen prager
PSY,4343,001,21,21,12,11,9,4,4,5,1,1,,,2,,,,,4,"Ybarra, Regina K","Taylor, Mackenzie B",,,,,rky190000,regina ybarra
PSY,4343,002,15,27,11,7,12,7,4,1,2,2,1,2,2,,,,,2,"Ybarra, Regina K","Taylor, Mackenzie B",,,,,rky190000,regina ybarra
PSY,4343,0W1,,39,20,28,19,9,12,8,7,4,1,1,,,,,,3,"Pinkham, Amy E","Behboudi, Mohammad Hossein",,,,,aep140430,amy pinkham
PSY,4343,HN1,6,15,2,1,1,,,,,,,,,,,,,0,"Devdas, Neetha R",,,,,,nrd120030,neetha devdas
PSY,4346,0W1,75,40,13,4,6,2,2,2,,,,1,5,,,,,2,"Gentsch, Joanna K","Wilder, Siri","Zhu, Yiyi",,,,jgentsch,joanna gentsch
PSY,4359,001,,,5,6,4,1,4,5,1,,1,,2,,,,,2,"Natu, Vaidehi S","Kim, Hyun-Woong",,,,,vsn061000,vaidehi natu
PSY,4365,001,1,29,1,,6,,,1,,,,,2,,,,,0,"Dowling, Walter J","Gryder, Kieth","Raman, Rachna","Vu, Katrina D",,,jdowling,walter dowling
PSY,4372,001,22,17,5,1,1,,,,,,,,,,,,,1,"Compton, Kristi L",,,,,,klc130130,kristi compton
PSY,4377,501,2,16,3,,,,1,,1,,,,1,,,,,0,"Stilwell, John Q",,,,,,stilwell,john stilwell
PSY,4386,001,1,3,6,3,4,4,3,1,1,,,,1,,,,,2,"Basak, Chandramallika",,,,,,cxb116130,chandramallika basak
PSY,4V90,001,5,4,,1,1,,,,1,,,,,,,,,1,"Lee, Yune S",,,,,,ysl200000,yune lee
PSY,4V90,002,,1,3,3,2,6,1,3,1,1,,,,,,,,1,"Drew, Linda M",,,,,,lmd102020,linda drew
PSY,4V90,003,6,5,1,4,,,,,,,,,,,,,,0,"Kent, Jerillyn",,,,,,jxk210033,jerillyn kent
PSYC,6352,001,,14,,1,1,,,,,,,,,,,,,0,"Krawczyk, Daniel C",,,,,,dck061000,daniel krawczyk
PSYC,6376,001,,9,1,,,,,,,,,,,,,,,0,"Park, Bo Kyung",,,,,,bxp200011,bo kyung park
REAL,3305,001,,2,,,4,,,6,,,1,,2,,,,,0,"Guttery, Randall",,,,,,rxg112530,randall guttery
REAL,3305,002,1,1,,,3,2,,5,2,,5,,3,,,,,0,"Guttery, Randall",,,,,,rxg112530,randall guttery
REAL,3305,501,,,,,2,,,5,,,,,4,,,,,0,"Lynch, Julie","Narang, Aayushkumar Anilkumar",,,,,jxl180030,julie lynch
REAL,4321,501,,4,1,2,5,4,,5,2,,,1,,,,,,0,"Hedgecock, Blake M",,,,,,bxh132030,blake hedgecock
REAL,6321,5H1,,3,2,,9,,,2,,,,,1,,,,,0,"Guttery, Randall",,,,,,rxg112530,randall guttery
RELS,2316,001,3,5,,1,3,,,,,,,,,,,,,0,"Gray, Megan L",,,,,,mlg105020,megan gray
RELS,3373,0W1,21,4,1,,2,1,1,,,,1,,3,,,,,1,"Asfaw, Sirak T",,,,,,sxa154930,sirak asfaw
RELS,4390,001,3,9,,2,1,,,,,,,,,,,,,0,"Anjum, Zafar",,,,,,zxa110730,zafar anjum
RHET,1302,001,2,3,1,,3,1,1,2,1,,,1,2,,,,,2,"Treat, Richard D",,,,,,rdt210000,richard treat
RHET,1302,002,5,8,3,,,,,,,,,,,,,,,3,"Hasan, Syeda Nadia",,,,,,sxh190004,syeda nadia hasan
RHET,1302,004,2,3,4,1,2,2,1,2,1,,,,1,,,,,0,"Treat, Richard D",,,,,,rdt210000,richard treat
RHET,1302,005,5,6,5,,1,,,,,,,,1,,,,,0,"Hasan, Syeda Nadia",,,,,,sxh190004,syeda nadia hasan
RHET,1302,008,6,3,1,,,3,,1,,,,1,3,,,,,0,"Brazeal, Lauren",,,,,,,lauren brazeal
RHET,1302,009,1,3,1,,3,,,,4,2,,,5,,,,,0,"Siddiqui, Rifat R",,,,,,rrs210003,rifat siddiqui
RHET,1302,010,,,2,1,1,,1,3,1,,,,7,,,,,1,"Yu, Katherine",,,,,,kxy210004,katherine yu
RHET,1302,011,6,3,2,,,3,,,1,,,,4,,,,,0,"Brazeal, Lauren",,,,,,,lauren brazeal
RHET,1302,014,3,2,1,1,4,1,,,1,1,,,3,,,,,2,"Hill, Justin T",,,,,,jth190008,justin hill
RHET,1302,015,4,2,3,2,2,2,1,,,,1,,2,,,,,0,"Momeniabdolabadi, Bahareh",,,,,,bxm180023,bahareh momeniabdolabadi
RHET,1302,016,3,3,3,1,3,,1,3,,,1,,,,,,,1,"Momeniabdolabadi, Bahareh",,,,,,bxm180023,bahareh momeniabdolabadi
RHET,1302,021,2,3,,1,2,1,,2,,,1,1,4,,,,,2,"Suller, Cristian Carlo L",,,,,,cls180002,cristian carlo suller
RHET,1302,022,2,3,2,1,,1,1,2,1,,,,3,,,,,0,"Suller, Cristian Carlo L",,,,,,cls180002,cristian carlo suller
RHET,1302,023,3,2,1,1,,4,,,,2,,,4,,,,,2,"Laskey, Patrick J",,,,,,pjl190000,patrick laskey
RHET,1302,024,,9,1,1,2,,,,1,1,,2,2,,,,,0,"Cook, Brandy S",,,,,,bds170530,brandy cook
RHET,1302,025,1,3,1,2,1,,1,2,1,,,3,3,,,,,1,"Alsuhayyan, Ahmed",,,,,,axa175431,ahmed alsuhayyan
RHET,1302,026,4,3,1,3,1,,,2,,,,1,4,,,,,0,"Cook, Brandy S",,,,,,bds170530,brandy cook
RHET,1302,027,7,2,,1,2,,,1,1,1,1,1,2,,,,,0,"Alsuhayyan, Ahmed",,,,,,axa175431,ahmed alsuhayyan
RHET,1302,028,9,5,2,,2,,,,,,,1,,,,,,0,"Minzer, Karen",,,,,,kxm156130,karen minzer
RHET,1302,029,2,7,3,,,3,1,1,,,,,1,,,,,0,"Sonnier, Jonathan D",,,,,,jsonnier,jonathan sonnier
RHET,1302,030,1,3,2,,4,2,,1,,,1,,2,,,,,3,"Brandow, Carmon",,,,,,cxb190000,carmon brandow
RHET,1302,031,7,6,1,1,1,,,1,,,,,1,,,,1,0,"Minzer, Karen",,,,,,kxm156130,karen minzer
RHET,1302,033,,2,1,,3,1,1,,1,1,4,1,2,,,,,1,"Brandow, Carmon",,,,,,cxb190000,carmon brandow
RHET,1302,035,7,8,3,,1,,,,,,,,,,,,,0,"Alem, Hosanna G",,,,,,hga140130,hosanna alem
RHET,1302,036,,2,7,7,2,,,,,,,,1,,,,,0,"Zhang, Yan",,,,,,,yan zhang
RHET,1302,037,7,4,,1,1,,2,,,,,,2,,,,,1,"Morgan, George D",,,,,,gdm190002,george morgan
RHET,1302,038,,2,2,1,2,2,,2,,1,,,4,,,,,2,"Gray, Janelle",,,,,,jxg210011,janelle gray
RHET,1302,039,1,1,6,1,2,3,1,,,,,,2,,,,,2,"Gray, Janelle",,,,,,jxg210011,janelle gray
RHET,1302,040,,3,5,6,4,,,,,,,,1,,,,,0,"Zhang, Yan",,,,,,,yan zhang
RHET,1302,041,,3,4,,3,6,,2,1,,,,,,,,,0,"Cox, Gavin L",,,,,,glc016100,gavin cox
RHET,1302,042,,4,4,3,3,,1,,,,1,,2,,,,,1,"Cox, Gavin L",,,,,,glc016100,gavin cox
RHET,1302,043,,11,4,,4,,,,,,,,,,,,,0,"Al-Rashid, Entidhar H",,,,,,eha170000,entidhar al rashid
RHET,1302,044,6,3,1,4,3,,,1,1,,,,,,,,,0,"Walker, Jason A",,,,,,jaw140030,jason walker
RHET,1302,045,3,3,2,1,1,,1,,,1,,,6,,,,,0,"Cantrell-Sutor, Jennifer D",,,,,,jdc180002,jennifer cantrell sutor
RHET,1302,046,,12,,1,2,,,1,,1,,,,,,,,0,"Aday, Isaac J",,,,,,ija180000,isaac aday
RHET,1302,047,,7,4,2,3,,,1,,,,,,,,,,1,"Cantrell-Sutor, Jennifer D",,,,,,jdc180002,jennifer cantrell sutor
RHET,1302,0H3,7,4,1,,3,1,,,,1,,,2,,,,,0,"Riley, Kristin N",,,,,,knr091000,kristin riley
RHET,1302,0H4,4,6,2,2,1,,1,1,,,,,1,,,,,1,"Riley, Kristin N",,,,,,knr091000,kristin riley
RHET,1302,0H5,3,3,2,3,,1,1,,3,,1,,2,,,,,0,"Montgomery, Christina",,,,,,cxm190022,christina montgomery
RHET,1302,0H6,,6,2,2,2,,,1,,,,,6,,,,,0,"Aljararwa, Rasha",,,,,,rxa150230,rasha aljararwa
RHET,1302,0H7,,13,1,,1,,,1,,,,,2,,,,,0,"Aday, Isaac J",,,,,,ija180000,isaac aday
RHET,1302,0H8,,10,2,3,,1,2,,,,,1,,,,,,0,"Aljararwa, Rasha",,,,,,rxa150230,rasha aljararwa
RHET,1302,0H9,3,6,6,,,2,2,,,,,,,,,,,0,"Riley, Kristin N",,,,,,knr091000,kristin riley
RHET,1302,501,3,,3,,,1,2,,2,,,2,6,,,,,0,"Laskey, Patrick J",,,,,,pjl190000,patrick laskey
