Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
ACCT,2302,007,1,19,5,5,12,3,1,,,1,2,,5,5,2,,5,"Dai, Zhonglan","Nathan, Brad",,,,,srp065000,stephanie poindexter swaim
ACCT,2302,501,8,15,6,8,2,1,1,,2,,,2,2,20,2,,1,"Sinha, Kirti","Tatiparti, Venu Madhav",,,,,cah041000,christopher hess
ACCT,3101,PPA,,,,,,,,,,,,,,76,,,0,"Bortz, Tiffany A","Chaturvedi, Sneha",,,,,amybass,amy troutman
ACCT,3322,001,2,13,2,4,11,1,1,3,,,4,,,12,1,,5,"Goodrich, Mary Beth W","Burnette, Naomi R",,,,,goodrich,mary beth goodrich
ACCT,3331,001,1,4,8,2,3,2,6,4,,2,1,2,1,6,5,,6,"Zhou, Yibin","Chaturvedi, Sneha",,,,,rlf092000,rebecca files
ACCT,3331,002,1,6,2,3,3,3,2,2,,2,3,,,6,2,,5,"Zhou, Yibin","Chaturvedi, Sneha",,,,,rlf092000,rebecca files
ACCT,3331,501,4,2,5,3,9,4,2,1,4,,3,,1,12,5,,5,"Solcher, Steven J","Kim, Eun Sean",,,,,yxz122931,yuan zhang
ACCT,3332,001,7,7,5,4,7,1,,5,,2,3,4,2,10,4,,5,"Bortz, Tiffany A","Chaturvedi, Sneha",,,,,tabortz,tiffany bortz
ACCT,3332,501,,2,,,5,,,3,,,5,,2,10,2,,8,"Karnuta, Daniel","Le, My-Duyen T",,,,,tabortz,tiffany bortz
ACCT,3341,001,6,14,7,13,6,6,1,,,,,,,10,,,2,"Sadka, Gil","Sandhu, Gurvinder",,,,,nataraj,ramachandra natarajan
ACCT,3341,501,2,10,7,9,8,7,,,,1,,,1,5,1,,1,"Sadka, Gil","Sandhu, Gurvinder",,,,,srp065000,stephanie poindexter swaim
ACCT,3350,001,4,10,3,3,4,6,2,1,2,,,,1,5,2,,2,"Gamino, John P",,,,,,sjs107020,steven solcher
ACCT,3350,501,1,5,,,5,2,,1,6,,1,1,,7,4,,1,"Gamino, John P",,,,,,jpg140630,john gamino
ACCT,3350,PPA,3,9,8,6,15,4,2,,3,,,,,20,7,,0,"Gamino, John P",,,,,,jpg140630,john gamino
ACCT,4301,001,,5,6,5,2,,1,,,,,,,3,2,,3,"Narayan, Ravishankar L","Jagtap, Himanshu S","Verma, Chinmay",,,,rln130030,ravishankar narayan
ACCT,4334,001,,15,,1,12,,1,3,1,,2,,,5,,,4,"Linsteadt, Chris C","Truong, Timothy T",,,,,ccl019000,chris linsteadt
ACCT,4334,501,,14,,,7,,,1,,,,,1,4,,,2,"Linsteadt, Chris C","Truong, Timothy T",,,,,ccl019000,chris linsteadt
ACCT,4336,001,2,2,2,,,1,,2,1,,,,1,3,,,0,"Bowen, Richard M","Kim, Eun Sean",,,,,rxb073100,richard bowen
ACCT,4337,501,,4,1,3,8,1,,3,,,1,,,8,2,,0,"Ballew, Gregory E",,,,,,jan170230,joseph nketia
ACCT,4340,001,17,14,8,6,3,,,,2,1,,,3,3,3,,0,"Johnson, Jennifer","Garcia, Gerardo E",,,,,jxj091000,jennifer johnson
ACCT,4342,001,,7,1,3,7,2,3,3,1,1,2,2,,7,1,,1,"Johnson, Jennifer","Garcia, Gerardo E",,,,,jxj091000,jennifer johnson
ACCT,4342,501,3,7,4,4,5,3,,1,2,2,,,1,7,1,,0,"Johnson, Jennifer","Garcia, Gerardo E",,,,,jxj091000,jennifer johnson
ACCT,4342,PP1,1,5,5,4,4,1,,,,,,,,2,,,0,"Johnson, Jennifer","Garcia, Gerardo E",,,,,jxj091000,jennifer johnson
ACCT,4342,PP2,5,8,7,6,6,1,,,1,,,,1,12,,,0,"Johnson, Jennifer","Garcia, Gerardo E",,,,,jxj091000,jennifer johnson
ACCT,6193,SS1,,16,,,30,,,13,,,,,3,,,8,0,"Betanzos, Christina L","Solcher, Steven J",,,,,clb120030,christina betanzos
ACCT,6202,501,,16,24,11,6,3,,,,,,,,,,7,0,"Janakiraman, Surya","He, Jiapeng",,,,,suryaj,surya janakiraman
ACCT,6202,CH1,,12,4,2,1,2,,,,,,,,,,,0,"Sadka, Gil",,,,,,gxs143630,gil sadka
ACCT,6202,GW1,,21,11,7,3,1,,,,,,,,,,1,0,"Sadka, Gil",,,,,,gxs143630,gil sadka
ACCT,6202,MBC,,15,16,6,3,1,,,,,,,,,,14,1,"Janakiraman, Surya","He, Jiapeng",,,,,suryaj,surya janakiraman
ACCT,6202,MBP,,10,12,5,3,,,,,,,,,,,14,0,"Janakiraman, Surya","He, Jiapeng",,,,,suryaj,surya janakiraman
ACCT,6202,PS1,,5,,1,,2,,,,,,,,,,1,1,"Zolton, Kathy",,,,,,kxz121730,kathy zolton
ACCT,6202,XS1,,27,2,,,,,,,,,,,,,,0,"Sadka, Gil",,,,,,gxs143630,gil sadka
ACCT,6291,SS1,,39,,,16,,,3,,,,,,,,10,3,"Zolton, Kathy",,,,,,kxz121730,kathy zolton
ACCT,6292,SS1,,36,,,21,,,3,,,,,3,,,9,0,"Linsteadt, Chris C",,,,,,ccl019000,chris linsteadt
ACCT,6301,0W1,,13,11,6,8,1,,,,,,,1,,,13,2,"Ali, Ashiq","Sandhu, Gurvinder",,,,,axa042200,ashiq ali
ACCT,6301,501,,25,8,9,6,2,,,,,,,3,,,9,3,"Ballew, Gregory E","Herr-Perez, Noe C",,,,,lxg152230,lale guler
ACCT,6305,001,,29,,1,4,,1,,,,,,1,,,15,2,"Loumioti, Maria","Agrawal, Ruchi",,,,,nxl124130,ningzhong li
ACCT,6305,501,,28,,1,1,,1,,,,,,2,,,1,1,"Loumioti, Maria","Agrawal, Ruchi",,,,,nbo150030,naim ozel
ACCT,6305,502,,31,,6,7,,3,,,,,,,,,10,1,"Loumioti, Maria","Agrawal, Ruchi",,,,,nbo150030,naim ozel
ACCT,6320,0W1,,4,3,5,2,1,1,,,,,,,,,4,0,"Cavusoglu, Huseyin","Ozdemir, Dicle Yagmur",,,,,huseyin,huseyin cavusoglu
ACCT,6330,501,,13,7,2,5,1,,1,,,,,,,,2,3,"Goodrich, Mary Beth W","Burnette, Naomi R",,,,,wxp042000,wenjin pang
ACCT,6331,501,,10,5,5,3,1,2,,,,,,,,,5,1,"Natarajan, Ramachandran","Zhou, Junfei",,,,,nataraj,ramachandra natarajan
ACCT,6332,501,,10,,,7,,,,,,,,4,,,9,4,"Zolton, Kathy","Le, My-Duyen T",,,,,dxk173030,daniel karnuta
ACCT,6332,SS1,,3,2,1,3,1,,,,,,,,,,2,0,"Zhang, Jieying",,,,,,jxz146230,jieying zhang
ACCT,6333,501,,16,,,12,,,1,,,,,3,,,12,2,"Zolton, Kathy","Burnette, Naomi R",,,,,kxz121730,kathy zolton
ACCT,6334,501,,7,,,5,,,,,,,,,,,2,1,"Linsteadt, Chris C","Truong, Timothy T",,,,,lxg152230,lale guler
ACCT,6334,SS1,,6,,,7,,,,,,,,,,,1,0,"Linsteadt, Chris C",,,,,,ccl019000,chris linsteadt
ACCT,6335,0W1,,16,11,6,12,,2,1,,,,,1,,,12,1,"Bortz, Tiffany A","Benny, Keerthy",,,,,amybass,amy troutman
ACCT,6335,PP1,,8,4,5,3,,,,,,,,,,,1,0,"Bortz, Tiffany A","Benny, Keerthy",,,,,amybass,amy troutman
ACCT,6335,PP2,,22,12,,6,1,,,,,,,,,,6,0,"Bortz, Tiffany A","Benny, Keerthy",,,,,tabortz,tiffany bortz
ACCT,6336,501,,9,7,4,3,1,,,,,,,,,,7,2,"Mauriello, Joseph A","Deokar, Shraddha V","Truong, Timothy T",,,,jam151430,joseph mauriello
ACCT,6338,501,,14,3,4,3,2,,,,,,,1,,,5,1,"Goodrich, Mary Beth W","Burnette, Naomi R",,,,,goodrich,mary beth goodrich
ACCT,6344,0W1,,14,15,22,3,1,,,,,,,,,,4,0,"Gurun, Umit","Gencer, Nur Pinar",,,,,ugg041000,umit gurun
ACCT,6350,501,,9,7,5,5,,1,,,,,,,,,1,0,"Frost, Sandra M","Herr-Perez, Noe C",,,,,jpg140630,john gamino
ACCT,6353,501,,11,10,7,4,1,1,,,,,,2,,,11,2,"Gamino, John P",,,,,,jpg140630,john gamino
ACCT,6353,PP1,,4,6,3,5,1,,,,,,,,,,1,0,"Solcher, Steven J","Kim, Eun Sean",,,,,sjs107020,steven solcher
ACCT,6353,PP2,,11,19,8,2,2,,,,,,,,,,6,0,"Solcher, Steven J","Kim, Eun Sean",,,,,sjs107020,steven solcher
ACCT,6353,SS1,,6,6,1,,,,,,,,,,,,,0,"Solcher, Steven J",,,,,,sjs107020,steven solcher
ACCT,6373,501,,11,15,4,5,1,,,,,,,,,,3,0,"Mauriello, Joseph A","Truong, Timothy T","Sauer, Ashlyn M",,,,axb149330,anindita bardhan
ACCT,6377,501,,30,6,2,,,,,,,,,,,,1,0,"Ballew, Gregory E",,,,,,dxm094000,dennis mccuistion
ACCT,6380,501,,6,5,6,10,,1,,,,,,,,,4,2,"Mauriello, Joseph A","Truong, Timothy T","Sauer, Ashlyn M","Deokar, Shraddha V",,,jam151430,joseph mauriello
ACCT,6384,501,,32,13,3,,2,,,,,,,2,,,2,5,"Kromer, Jeffrey","Benny, Keerthy",,,,,jrk013000,jeffrey kromer
ACCT,6384,SS1,,4,4,2,,1,,,,,,,,,,2,1,"Kromer, Jeffrey",,,,,,jrk013000,jeffrey kromer
ACN,6313,003,,6,3,1,3,2,,,,,,,,,,3,0,"Juhn, Nancy H","Batchalli Maruthy, Gayathri","Austin, Kathryn A",,,,njuhn,nancy juhn
ACN,6313,501,,4,1,2,,1,,1,,,,,1,,,,0,"Abdi, Herve","Yu, Ju-Chi","Moraglia, Luke E","Mizener, Brendon J",,,herve,herve abdi
ACN,6330,0W1,,8,3,,5,,,,,,,,1,,,1,1,"Seaman, Kendra L","Wong, Galston K",,,,,kls190004,kendra seaman
ACN,6332,001,,18,5,4,2,1,,,,,,,,,,4,0,"Raman, Rachna",,,,,,jdowling,walter j dowling
ACN,6333,001,,8,6,3,2,2,,,,,,,,,,4,1,"Basak, Chandramallika",,,,,,cxb116130,chandramallika basak
ACN,6338,001,,26,,,11,,1,,,,,,5,,,6,2,"Kennedy, Kristen M","Lung, Tzu-Chen",,,,,kmk082000,kristen kennedy
ACN,6342,0W1,,14,1,,,,,,,,,,,,,,0,"Orrick, Erika D",,,,,,edo042000,erika orrick
ACN,6346,001,,15,,,8,,,,,,,,1,,,1,1,"Sultana, Rukhsana",,,,,,tres,lucien thompson
ACN,6349,501,,10,3,1,1,,,,,,,,,,,,0,"Golden, Richard",,,,,,golden,richard golden
ACN,6372,501,,6,7,4,,1,,1,,,,,,,,2,0,"Kolber, Benedict J",,,,,,gxd141130,gregory dussor
ACN,6374,001,,9,8,2,,,,,,,,,,,,,1,"Jahangiri, Faisal R",,,,,,amoller,aage moller
ACN,6V81,001,,9,1,,,,,,,,,,2,,,,0,"Engineer, Crystal T",,,,,,amoller,aage moller
ACN,6V81,002,,11,,1,,,,,,,,,,,,,0,"Overzet, Kathryn M",,,,,,frj190000,faisal jahangiri
ACN,7343,001,,19,,,,,,,,,,,,,,,0,"Dussor, Gregory O",,,,,,tres,lucien thompson
ACN,7372,001,,9,,1,2,,,1,,,,,,,,1,0,"Burton, Michael D",,,,,,kmr082000,karen rodrigue
ACTS,4301,001,12,1,3,2,4,2,2,1,2,2,1,1,,11,2,,1,"Makhijani, Neha","Guo, Qi",,,,,nah103020,natalia humphreys
ACTS,4302,001,2,2,3,3,7,6,3,4,1,1,,,,7,1,,0,"Humphreys, Natalia A","Bal, Sabindra Singh",,,,,nah103020,natalia humphreys
ACTS,4308,001,1,1,3,2,,1,,,,,1,,5,1,2,,3,"Makhijani, Neha","Yang, Haopeng",,,,,nah103020,natalia humphreys
AHST,1303,001,31,20,17,9,11,5,3,1,4,1,,1,5,4,2,,1,"Alibhai, Ali Asgar H","Prakash, Arya",,,,,dgoode,dianne goode
AHST,1303,002,29,18,15,12,6,4,3,3,2,1,,2,8,8,1,,3,"Alibhai, Ali Asgar H","Dunbar, Amanda R",,,,,dgoode,dianne goode
AHST,2331,001,18,9,2,6,3,2,1,3,,,3,,7,,7,,5,"Terranova, Charissa","Anderson, Linda K",,,,,djd011500,debra dewitte
AHST,2331,HN1,2,10,8,,1,,,,,,,,,2,1,,1,"Chao, Jacqueline J",,,,,,axh190029,amy hofland
AHST,3313,001,12,10,9,2,5,4,1,2,1,,,,,2,,,0,"Alibhai, Ali Asgar H",,,,,,mxr088000,mark rosen
AHST,3315,001,4,15,16,6,,2,1,,,,,,2,,,,3,"Rosen, Mark S",,,,,,mxr088000,mark rosen
AHST,4342,001,,8,2,1,7,,2,,,,,,3,,,,3,"Lima, Benjamin",,,,,,cxt074100,charissa terranova
AMS,2300,0W1,,8,5,7,6,4,1,2,,1,3,1,2,8,3,,5,"Pogue, Neall W",,,,,,nxp174730,neall pogue
AMS,2300,0W2,,5,10,7,9,1,,,1,2,,,4,13,3,,2,"Pogue, Neall W",,,,,,nxp174730,neall pogue
AMS,2300,HN1,2,6,3,3,1,,,,,,,,,3,,,2,"Smith, Erin",,,,,,erins,erin smith
AMS,2341,0W1,,7,4,,,2,,,,,,,,2,,,1,"Naqvi, Syed K",,,,,,skn180000,syed naqvi
AMS,2341,0W2,,8,2,4,4,,,1,,,,,1,9,,,0,"Naqvi, Syed K",,,,,,skn180000,syed naqvi
AMS,3302,0H1,,6,3,2,,,,1,,,,,3,,,,2,"Werhnyak, Larissa",,,,,,lxw163630,larissa werhnyak
AMS,3316,0W1,13,11,5,1,2,2,,1,1,,,,1,,2,,1,"Winstead, Elizabeth L",,,,,,lwm061000,elizabeth winstead
AMS,3322,0W1,,8,4,,8,1,,4,2,,4,,,2,1,,3,"Naqvi, Syed K",,,,,,skn180000,syed naqvi
AMS,3350,0W1,18,5,4,2,2,1,1,,,,,,3,1,1,,2,"Winstead, Elizabeth L",,,,,,lwm061000,elizabeth winstead
AMS,4305,0W1,1,5,2,3,6,1,,,1,,,,1,1,1,,1,"Cotton, Scott C",,,,,,sxc024200,scott cotton
AMS,4324,0W1,3,2,1,2,1,,,,,,,,,,,,1,"Duquaine-Watson, Jill M",,,,,,jmw087000,jillian duquaine watson
ARAB,1311,001,8,6,,1,,,,,,,,,,,,,1,"Anjum, Zafar",,,,,,zxa110730,zafar anjum
ARAB,1312,001,8,4,,1,,,,1,,,,,,,1,,1,"Anjum, Zafar",,,,,,zxa110730,zafar anjum
ARHM,2340,001,,21,3,2,3,,,,3,2,2,,1,,1,,0,"Grohman, Magdalena G",,,,,,mgg092000,magdalena grohman
ARHM,3342,001,3,12,2,1,4,,,,,,,1,,1,,,6,"Evans, Kathryn C",,,,,,axb162631,ashley barnes
ARHM,3342,0H1,6,3,6,,1,1,1,,1,,,,1,,,,1,"Pfister, Debra H",,,,,,dhpf,debra pfister
ARHM,6310,001,,11,7,1,1,,,,,,,,,,,,3,"Hill, Kimberly D","Greer, Erin",,,,,mxb091000,matthew brown
ARTS,1301,0W1,24,32,15,3,4,4,1,1,,,1,,1,7,2,,8,"Grandjean, Kelly","Alanis Perez, Alan Isaac",,,,,kxg190019,kelly grandjean
ARTS,1301,0W2,38,21,9,4,5,1,,1,2,,1,,3,14,2,,1,"Grandjean, Kelly","Cai, Rebecca",,,,,kxg190019,kelly grandjean
ARTS,1301,HH1,6,10,,,,,,,,,,,,2,,,0,"Waligore, Marilyn A",,,,,,waligore,marilyn waligore
ARTS,1316,001,5,8,2,,,,,2,,,,,,,,,2,"Min, Inki A",,,,,,iam140230,inki min
ARTS,1316,0H2,5,2,2,2,,,1,,,,,,3,,,,3,"Travis, Audrey",,,,,,axt190092,
ARTS,1316,0W1,6,3,1,1,3,,,,,,,,2,,2,,0,"Booker, Rebecca M",,,,,,pdb041000,
ARTS,1316,0W2,5,1,2,,2,1,,,,,,,2,3,,,1,"Booker, Rebecca M",,,,,,pdb041000,
ARTS,1316,501,2,3,1,2,1,1,,,,1,1,,,,,,0,"Reyes, Marcela",,,,,,mel024000,mary lacy
ARTS,2316,0H1,,3,3,2,,2,,,1,,1,,2,,1,,3,"Ligon, Peter A",,,,,,pal140130,peter ligon
ARTS,2316,501,,7,5,1,,,,,,,,,,2,,,0,"Egan, Trey T",,,,,,tte150130,trey egan
ARTS,2350,001,,4,1,,,,2,,,,,,1,3,1,,1,"Copeland, Colette",,,,,,cmm016900,cynthia miller
ARTS,2350,002,,3,8,6,,,,,,,,,,,1,,1,"Palmer, Marcy A",,,,,,cxc132230,colette copeland
ARTS,2380,001,,,5,,1,2,,,,,,1,2,,1,,1,"Egan, Trey T",,,,,,tte150130,trey egan
ARTS,2381,0W1,6,1,,,,1,,,,,,,2,,,,1,"Curry, Val",,,,,,vxc110930,val curry
ARTS,3340,0H1,4,5,3,,,,,,,,,,1,,,,3,"Durant, Stephanie D",,,,,,ddm043000,
ARTS,3340,0H2,,2,,6,,,1,,,,,,,2,,,0,"Etter, Ian",,,,,,ixe200004,ian etter
ARTS,3341,001,,14,,,2,,,,,,,,1,,,,0,"Shi, Carle",,,,,,cxs174230,carle shi
ARTS,3363,001,1,12,,1,3,,,,1,,,,,,,,1,"Tady, Lorraine T",,,,,,ltt042000,lorraine tady
ARTS,3367,001,3,7,6,1,1,1,,,,,,,,,,,0,"Fridge, Brian D",,,,,,mel024000,mary lacy
ARTS,3368,001,1,18,,,,,,,,,,,,,,,0,"Lapthisophon, Stephen M",,,,,,sxl043100,stephen lapthisophon
ARTS,3369,0H1,1,8,,1,1,,,,,,,,1,,1,,0,"Tady, Lorraine T",,,,,,ltt042000,lorraine tady
ARTS,3371,0H1,3,2,2,1,,,,,,,,,,,,,2,"Durant, Stephanie D",,,,,,ddm043000,
ARTS,3372,001,,6,7,3,,,1,,,,,,,2,,,0,"Palmer, Marcy A",,,,,,exl097120,emily loving
ARTS,3373,001,1,5,,,2,1,,,,,,,,,1,,0,"Tady, Lorraine T",,,,,,ssb062000,spencer brown pearn
ARTS,3377,501,1,6,5,,,3,,,,,,,1,,,,0,"Martinez, Daniel R",,,,,,drm190002,
ARTS,3378,0H1,2,4,3,,,,,,,,,,1,,,,0,"Randall, Steven V",,,,,,svr200001,steven randall
ARTS,3379,0H1,2,4,4,2,,,,1,,,,,,,1,,4,"Loving, Emily",,,,,,exl097120,emily loving
ARTS,3381,001,1,3,5,,,1,1,,,1,,,,1,,,0,"Etter, Ian",,,,,,rsc150030,
ARTS,4310,501,3,1,1,,,,,,1,,,,1,,1,,2,"Metz, Greg L",,,,,,glmetz,greg metz
ARTS,4368,001,4,9,1,,1,,,,,,1,,,,,,0,"Pomara, John",,,,,,pomara,john pomara
ARTS,4372,0H1,,5,1,2,1,,,,,,,,,,,,1,"Waligore, Marilyn A",,,,,,waligore,marilyn waligore
ATCM,1100,001,4,,3,1,,,1,,1,,1,,1,,,,0,"Gutierrez, Alejandra",,,,,,pxl152030,paul lester
ATCM,2300,0W1,29,26,26,21,16,12,4,6,1,,,1,11,2,7,,13,"Cooley, Heidi","Simsek, Cansu Nur","O'Neill, Cynthia M","Martinez Ochoa, Angelica Miriam M",,,hxc176430,heidi cooley
ATCM,2301,001,3,5,5,3,,,2,,,,,,2,1,3,,1,"Trosper, Elizabeth M",,,,,,dxe093020,daedra christopher
ATCM,2301,002,2,5,7,5,5,1,1,,,,,1,2,,,,0,"Trosper, Elizabeth M",,,,,,dxe093020,daedra christopher
ATCM,2301,003,3,15,2,3,3,2,,,1,,,,1,,,,0,"Enam, Victor J",,,,,,dxe093020,daedra christopher
ATCM,2301,004,1,8,4,,2,2,,1,,,,,2,1,1,,3,"Trosper, Elizabeth M",,,,,,axn094120,asma naz
ATCM,2301,006,13,5,,1,1,,,,,,,,3,,1,,1,"Hoggatt, Zane C",,,,,,pxl152030,paul lester
ATCM,2301,007,,4,4,4,4,,1,2,,1,,,1,1,2,,1,"Nguyen, Tuoc K",,,,,,cxv180000,tuoc nguyen
ATCM,2302,002,9,6,3,1,3,2,,,,,,,,1,,,0,"Minnish, Roxanne W","Bagherzadeh, Elmira",,,,,daa170730,donna aldridge
ATCM,2302,003,4,7,5,2,1,2,,,1,,,,2,,,,0,"Minnish, Roxanne W","Bagherzadeh, Elmira",,,,,sxh090220,sharon hewitt
ATCM,2302,004,8,9,2,3,1,2,,,,,,,,1,,,1,"Paiva Homsi, Murilo",,,,,,daa170730,donna aldridge
ATCM,2302,005,3,6,4,3,2,1,3,,1,,1,4,1,,,,1,"Flores, Carlin E",,,,,,daa170730,donna aldridge
ATCM,2302,006,13,5,2,1,2,1,,1,,1,,,1,,1,,2,"Asgharpour, Maedeh",,,,,,sxh090220,sharon hewitt
ATCM,2302,007,9,8,1,3,3,2,,1,,,,,,,1,,2,"Alzate Mora, Catalina",,,,,,rwm061000,roxanne minnish
ATCM,2302,502,,8,3,1,4,2,,1,1,,1,1,3,1,,,3,"Minnish, Roxanne W","Bagherzadeh, Elmira",,,,,hgw021000,harold wood
ATCM,2303,001,7,58,19,5,3,2,1,,,,1,,,1,,,3,"Oropallo, Kara I","Beverly, Diamond E",,,,,mxs176131,monika salter
ATCM,2303,002,1,7,6,5,9,3,2,,3,,2,,,2,1,,1,"Salter, Monika M","Oropallo, Kara I","Pietsch, Samuel R",,,,kio160030,kara oropallo
ATCM,2303,003,11,9,12,7,1,1,,1,,,,,1,,2,,1,"Boyd, Elizabeth","Monjoree, Uttamasha",,,,,kio160030,kara oropallo
ATCM,2310,001,56,14,19,9,1,5,3,4,4,1,1,1,7,3,7,,10,"Salter, Monika M","Caldwell, Bryon A","Lewis, Timothy M","Fechter, Todd A",,,mxs176131,monika salter
ATCM,2321,0W1,,2,8,6,6,3,,,,,,,,1,2,,2,"Imaoka, Laura",,,,,,lxi170030,laura imaoka
ATCM,2321,0W2,,9,10,3,1,2,1,1,1,1,,,,,,,1,"Mulla, Ayesha",,,,,,axm190114,ayesha mulla
ATCM,2321,0W3,,12,12,3,,1,,,,,,,,,,,2,"Mulla, Ayesha",,,,,,axm190114,ayesha mulla
ATCM,2322,0W1,9,20,21,15,5,5,1,3,2,,2,1,5,1,1,,8,"Sung, Wendy","Shukla, Nishanshi A","Rashid, Mohammed Mizanur",,,,wxs172630,wendy sung
ATCM,2330,001,,6,1,4,4,1,1,2,2,,,1,3,3,1,,1,"Nielsen, Christina R","Jones, Jazmine Q",,,,,crn022000,christina nielsen
ATCM,2330,002,1,4,4,2,2,3,5,1,1,,,,1,1,,,5,"Nielsen, Christina R","Jones, Jazmine Q",,,,,crn022000,christina nielsen
ATCM,2335,0W1,1,1,4,1,4,2,1,2,,1,1,2,1,1,3,,5,"Chiu, Yu-Kwong",,,,,,yxc161331,yu kwong chiu
ATCM,2335,0W2,,13,1,,2,1,1,,1,,,,3,,1,,6,"Stewart, Michael C",,,,,,mxs128231,michael stewart
ATCM,2335,0W3,,11,2,1,,3,,2,,2,,,2,,,,5,"Stewart, Michael C",,,,,,mxs128231,michael stewart
ATCM,2335,0W4,,3,6,2,1,3,,2,,,,1,2,,1,,8,"Starzer, Kenneth W",,,,,,kws042000,ken starzer
ATCM,2335,0W5,1,3,2,3,3,5,1,1,1,,,,3,2,,,3,"Starzer, Kenneth W",,,,,,kws042000,ken starzer
ATCM,2340,001,,12,,,7,,,6,,,,,2,,1,,2,"Lester, Paul","Wilson, David N",,,,,pxl152030,paul lester
ATCM,2345,001,5,3,,2,1,,,,,,,,4,2,3,,5,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald
ATCM,2345,002,6,2,4,2,3,1,,,1,,,,4,,,,0,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald
ATCM,2345,003,9,6,2,2,1,1,,,,,1,,1,,1,,3,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald
ATCM,2360,0W1,22,4,2,,,1,,,,,,,,,,,1,"Cox, Norman L",,,,,,nlc200001,norm cox
ATCM,2375,0W1,,48,,,1,,,,,,,,,,1,,1,"Evans, Monica J",,,,,,mevans,monica evans
ATCM,3301,001,3,11,2,,,,1,,,1,,,1,,,,0,"Oropallo, Kara I",,,,,,lxj132030,
ATCM,3301,0W1,,1,9,1,3,,,,,1,,,,1,2,,1,"Imaoka, Laura","Irby, Cameron L",,,,,lxi170030,laura imaoka
ATCM,3301,0W2,,9,6,1,1,,,,,,,,1,,,,1,"Mallory, Stephen R",,,,,,srm140030,stephen mallory
ATCM,3301,0W3,1,4,7,2,,1,,2,1,,,,1,,,,0,"Ramakrishnan, Sharathchandra",,,,,,sxr178530,sharathchandra ramakrishnan
ATCM,3301,0W4,3,6,4,2,1,,1,1,1,,,,,,,,0,"Rheams, David C",,,,,,dcr093020,david rheams
ATCM,3301,0W5,3,8,,2,,1,,1,1,1,,,,,,,0,"Rheams, David C",,,,,,dcr093020,david rheams
ATCM,3301,0W6,1,5,7,1,,1,2,,,,,,,,1,,1,"Field, Jamie M",,,,,,jmf094020,jamie field
ATCM,3301,0W7,,4,3,1,2,2,1,1,,1,,,1,,,,3,"Adelman, David",,,,,,dxa180004,
ATCM,3301,0W8,,,3,3,4,3,1,1,,,,,,2,1,,1,"Andic, Atanur",,,,,,axa180034,
ATCM,3303,001,8,10,1,,,,,,1,,,,,,,,1,"Oropallo, Kara I",,,,,,kio160030,kara oropallo
ATCM,3305,001,,,5,1,6,5,4,2,,,1,,4,,1,,1,"Camacho, Christopher J",,,,,,cjc043000,christopher camacho
ATCM,3305,002,2,3,3,4,5,5,1,1,1,,,,,1,,,3,"Caldwell, Bryon A",,,,,,pxh151330,phillip hall
ATCM,3305,003,,2,5,7,1,3,1,,,,,,4,2,1,,3,"Caldwell, Bryon A",,,,,,sxm129130,sean mccomber
ATCM,3306,001,5,3,5,3,2,2,2,1,,1,,1,,2,1,,2,"Boyd, Elizabeth",,,,,,esp041000,elizabeth boyd
ATCM,3306,002,2,5,6,3,5,4,1,2,,,,,,,2,,0,"Boyd, Elizabeth",,,,,,pam062000,peter mccord
ATCM,3306,003,5,5,4,1,2,1,1,1,,,1,,1,,3,,4,"Fechter, Todd A",,,,,,mxs176131,monika salter
ATCM,3306,004,,1,2,4,5,,3,1,2,2,1,,5,1,2,,0,"Johnson, Casey A",,,,,,caj150430,casey johnson
ATCM,3307,001,,1,6,11,1,2,1,1,3,1,1,,,,1,,1,"McCord, Peter A",,,,,,pam062000,peter mccord
ATCM,3307,002,1,1,9,3,4,1,,1,2,1,,,4,,1,,2,"McCord, Peter A",,,,,,pam062000,peter mccord
ATCM,3308,001,,1,4,,1,,,,,1,2,,2,1,,,7,"Johnson, Casey A",,,,,,cjc043000,christopher camacho
ATCM,3308,002,2,,3,,1,1,,2,1,1,1,1,6,,6,,4,"Camacho, Christopher J",,,,,,cjc043000,christopher camacho
ATCM,3309,001,,5,5,1,3,1,,2,,,,,1,,,,0,"McComber, Sean",,,,,,taf051000,todd fechter
ATCM,3311,001,4,8,3,1,3,1,,3,1,,1,1,,2,1,,1,"Lim, Fengjie",,,,,,caj150430,casey johnson
ATCM,3311,002,,2,3,,4,1,2,1,1,5,3,,2,2,,,2,"Johnson, Casey A",,,,,,caj150430,casey johnson
ATCM,3315,001,6,6,4,2,2,3,1,,1,,,1,,1,,,1,"Veras de Souza, Christine",,,,,,cxv180000,christine veras de souza
ATCM,3320,501,2,16,4,1,2,3,,1,,,,,,,,,0,"Llamas Rodriguez, Juan A",,,,,,jal171330,juan rodriguez
ATCM,3335,001,2,3,4,1,,2,1,2,,,3,,4,3,,,5,"Kane, Simon A",,,,,,kws042000,ken starzer
