Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
BPS,4395,002,,48,1,1,,,,,,,,,,,,,,1,"Pandey, Naresh K",,,,,,nkp210001,naresh pandey
BPS,6254,XS1,,,22,6,1,,,,,,,,,,,,,0,"Strickland, Warren",,,,,,,warren strickland
BPS,6256,XS1,,5,6,5,10,2,1,,,,,,,,,,,0,"Solomon, Lawrence N",,,,,,,lawrence solomon
BPS,6310,0W1,,14,6,10,8,4,1,4,,,,,2,,,,,0,"Chasteen, Larry H","Yeo, Yundong",,,,,chasteen,larry chasteen
BPS,6310,501,,9,5,1,,,,,,,,,,,,,,0,"Lin, Zhiang","Garg, Suyash",,,,,zlin,zhiang lin
BPS,6310,CH1,,18,3,,,,,,,,,,,,,,,0,"Gustin, Jan D",,,,,,,jan gustin
BPS,6310,MBC,,15,,,34,,,2,,,,,,,,,,0,"Dess, Gregory","Liu, Yu",,,,,ggd021000,gregory dess
BPS,6310,XS1,,18,,,11,,,,,,,,,,,,,0,"Peng, Mike",,,,,,mxp059000,mike peng
BPS,6332,GW1,,10,,,,,,,,,,,,,,,,0,"Thurgood, Keith L",,,,,,klt160130,keith thurgood
BUAN,6312,002,,16,15,19,6,,,,,,,,,,,,,0,"Zentner, Alejandro","Guo, Shujian",,,,,axz051000,alejandro zentner
BUAN,6312,0W1,,6,7,5,1,1,3,,,,,,,,,,,2,"Blueshtein, Moran","Oyima-Antseleve, Ndackyssa",,,,,mxb135230,moran blueshtein
BUAN,6312,501,,29,6,9,5,3,,1,,,,,,,,,,2,"Zentner, Alejandro","Guo, Shujian",,,,,axz051000,alejandro zentner
BUAN,6312,SW1,,6,5,4,3,2,2,1,,,,,,,,,,1,"Blueshtein, Moran","Oyima-Antseleve, Ndackyssa",,,,,mxb135230,moran blueshtein
BUAN,6320,001,,33,12,14,4,3,3,6,,,,,1,,,,,0,"Smashnov, Uri","Vallurupalli, Naina C",,,,,uxs051000,uri smashnov
BUAN,6320,003,,63,8,5,,1,1,,,,,,,,,,,0,"Narayan, Ravishankar L","Bhupathiraju, Sai Sravya",,,,,rln130030,ravishankar narayan
BUAN,6320,004,,68,4,5,2,,,,,,,,,,,,,0,"Narayan, Ravishankar L","Bhupathiraju, Sai Sravya",,,,,rln130030,ravishankar narayan
BUAN,6320,005,,21,27,14,14,1,1,,,,,,,,,,,1,"Calisir, Engin","Dhami, Roshni",,,,,exc030100,engin calisir
BUAN,6320,006,,12,30,13,14,3,2,,,,,,,,,,,0,"Calisir, Engin","Dhami, Roshni",,,,,exc030100,engin calisir
BUAN,6320,0W1,,19,3,8,5,6,4,2,,,,,1,,,,,0,"Cavusoglu, Huseyin","Zhu, Yan",,,,,huseyin,huseyin cavusoglu
BUAN,6320,501,,77,1,,,,,,,,,,,,,,,1,"Elkhodari, Gasan","Deshpande, Aditi Rajesh",,,,,gxe051000,gasan elkhodari
BUAN,6320,502,,12,51,13,1,,,,,,,,,,,,,0,"Mishra, Vivek","Vallurupalli, Naina C",,,,,vxm190016,vivek mishra
BUAN,6320,503,,22,17,19,21,,,,,,,,,,,,,0,"Ryu, Young","Zhang, Xiaoshan",,,,,ryoung,young ryu
BUAN,6320,504,,17,3,6,2,2,1,,,,,,3,,,,,1,"Encizo, Dustin R","Gupta, Ekansh",,,,,,dustin encizo
BUAN,6320,SW1,,51,11,11,1,1,,1,,,,,2,,,,,4,"Narayan, Ravishankar L",,,,,,rln130030,ravishankar narayan
BUAN,6335,501,,20,6,5,3,1,1,1,,,,,,,,,,0,"Narayan, Ravishankar L",,,,,,rln130030,ravishankar narayan
BUAN,6337,0W1,,9,3,9,8,5,,2,,,,,,,,,,1,"Subramanian, Upender","Saremi, Ehsan",,,,,uxs092000,upender subramanian
BUAN,6337,501,,4,13,3,3,,,,,,,,,,,,,1,"Kim, Tongil","Kim, Seung Mok",,,,,txk200012,tongil kim
BUAN,6337,SS1,,7,6,14,12,4,1,,,,,,,,,,,0,"Tehrani, Shervin S",,,,,,sst180003,shervin tehrani
BUAN,6337,SW1,,2,3,2,4,2,,,,,,,,,,,,0,"Subramanian, Upender","Saremi, Ehsan",,,,,uxs092000,upender subramanian
BUAN,6340,501,,10,6,6,2,,,,,,,,,,,,,1,"Meng, Zixuan","Chakravarthy, Arul M",,,,,zxm200005,zixuan meng
BUAN,6341,001,,10,16,1,4,3,,1,,,,,2,,,,,0,"Sohaee, Nassim","Jagdale, Akanksha Dinesh",,,,,nxs045000,nassim sohaee
BUAN,6341,002,,8,6,2,5,3,,2,,,,,1,,,,,0,"Sohaee, Nassim","Jagdale, Akanksha Dinesh",,,,,nxs045000,nassim sohaee
BUAN,6341,SS1,,6,5,7,2,2,2,,,,,,,,,,,0,"Singh, Harpreet",,,,,,hxs104000,harpreet singh
BUAN,6342,501,,4,5,4,5,1,2,,,,,,,,,,,1,"Singh, Harpreet","Cai, Shuzhang",,,,,hxs104000,harpreet singh
BUAN,6346,0W1,,7,9,2,6,,,,,,,,,,,,,0,"Perez, Jerry","Jagdale, Akanksha Dinesh",,,,,jxp180019,jerry perez
BUAN,6346,501,,23,,,,,,,,,,,,,,,,0,"Elkhodari, Gasan","Deshpande, Aditi Rajesh",,,,,gxe051000,gasan elkhodari
BUAN,6346,SS2,,7,7,5,4,,,,,,,,,,,,,0,"Perez, Jerry",,,,,,jxp180019,jerry perez
BUAN,6346,SW1,,,9,1,2,,,,,,,,,,,,,0,"Perez, Jerry",,,,,,jxp180019,jerry perez
BUAN,6356,001,,9,38,12,10,2,,3,,,,,,,,,,0,"Parker, Jason A","Tuteja, Dhruv K",,,,,jap090020,jason parker
BUAN,6356,002,,8,10,5,14,6,5,,,,,,1,,,,,0,"Shrivastava, Prakash C","Boda, Sathvik",,,,,pcs130130,prakash shrivastava
BUAN,6356,003,,13,33,13,7,3,,,,,,,,,,,,2,"Parker, Jason A","Tuteja, Dhruv K",,,,,jap090020,jason parker
BUAN,6356,004,,18,18,4,4,2,,,,,,,,,,,,1,"Zhang, Zhe","Kunder, Neema B",,,,,zxz145430,zhe zhang
BUAN,6356,005,,11,9,10,7,1,4,4,,,,,1,,,,,0,"Thouin, Mark","Kunder, Neema B",,,,,mxt083000,mark thouin
BUAN,6356,006,,18,13,4,2,,,,,,,,,,,,,0,"Zhang, Zhe","Kunder, Neema B",,,,,zxz145430,zhe zhang
BUAN,6356,007,,11,11,6,8,4,7,,,,,,,,,,,0,"Shrivastava, Prakash C","Boda, Sathvik",,,,,pcs130130,prakash shrivastava
BUAN,6356,0W1,,8,14,4,,1,,1,,,,,,,,,,3,"Parker, Jason A","Tuteja, Dhruv K","Mehta, Dhairya Nilesh",,,,jap090020,jason parker
BUAN,6356,501,,9,22,18,4,1,1,2,,,,,,,,,,1,"Parker, Jason A","Tuteja, Dhruv K",,,,,jap090020,jason parker
BUAN,6356,SS1,,9,33,7,3,1,1,1,,,,,2,,,,,0,"Parker, Jason A","Mehta, Dhairya Nilesh",,,,,jap090020,jason parker
BUAN,6356,SW1,,2,4,1,2,,1,1,,,,,,,,,,1,"Parker, Jason A","Mehta, Dhairya Nilesh",,,,,jap090020,jason parker
BUAN,6359,001,,16,15,,5,6,3,3,,,,,2,,,,,0,"Brussolo, Monica E","Pendyala, Meghana","Shi, Lingling",,,,meb049000,monica brussolo
BUAN,6359,003,,25,5,11,5,6,6,3,,,,,2,,,,,0,"Sethi, Awanti","Sinha, Shalaka",,,,,asethi,awanti sethi
BUAN,6359,004,,13,13,6,9,8,1,2,,,,,1,,,,,1,"Toptal, Aysegul","Baswe, Vaishnav S",,,,,axt083100,aysegul toptal
BUAN,6359,005,,16,10,7,11,8,8,3,,,,,3,,,,,0,"Ramezani, Rasoul","Pendyala, Meghana",,,,,rxr145930,rasoul ramezani
BUAN,6359,006,,19,13,14,13,6,,,,,,,,,,,,0,"Toptal, Aysegul","Baswe, Vaishnav S",,,,,axt083100,aysegul toptal
BUAN,6359,007,,7,6,2,5,4,4,7,,,,,9,,,,,1,"Ramezani, Rasoul","Pendyala, Meghana",,,,,rxr145930,rasoul ramezani
BUAN,6359,0W1,,14,2,11,5,6,1,1,,,,,3,,,,,4,"Brussolo, Monica E","Pendyala, Meghana","Shi, Lingling",,,,meb049000,monica brussolo
BUAN,6359,501,,13,1,3,5,9,9,4,,,,,4,,,,,1,"Ramezani, Rasoul","Pendyala, Meghana",,,,,rxr145930,rasoul ramezani
BUAN,6359,SS1,,20,8,7,10,3,5,1,,,,,2,,,,,1,"Brussolo, Monica E",,,,,,meb049000,monica brussolo
BUAN,6359,SW1,,6,4,5,2,1,2,,,,,,3,,,,,4,"Sethi, Awanti","Sinha, Shalaka",,,,,asethi,awanti sethi
BUAN,6382,001,,1,4,1,2,1,1,,,,,,,,,,,0,"Singh, Harpreet","Cai, Shuzhang",,,,,hxs104000,harpreet singh
BUAN,6385,001,,10,2,2,5,3,1,4,,,,,2,,,,,1,"Shekhar, Gaurav","Banu, Arshiya",,,,,gxs150130,gaurav shekhar
BUAN,6392,001,,3,3,5,,,,,,,,,,,,,,0,"Mehra, Amit","Chen, Luoying",,,,,axm078200,amit mehra
BUAN,6398,002,,22,1,7,6,,,1,,,,,,,,,,0,"Alimirzaei, Athena","Sharma, Shishir Kumar",,,,,axa134231,athena alimirzaei
BUAN,6398,003,,10,,1,5,,,1,,,,,,,,,,0,"Alimirzaei, Athena","Sharma, Shishir Kumar",,,,,axa134231,athena alimirzaei
BUAN,6398,0W1,,14,,2,7,1,3,4,,,,,,,,,,1,"Alimirzaei, Athena","Sharma, Shishir Kumar",,,,,axa134231,athena alimirzaei
BUAN,6398,501,,18,,5,7,,2,3,,,,,,,,,,0,"Alimirzaei, Athena","Sharma, Shishir Kumar",,,,,axa134231,athena alimirzaei
CE,1100,001,1,5,5,1,2,4,,1,1,,,1,2,,,,,0,"Florence, James M","Luo, Ziyang","Sonawane, Akshay Bhagwan","Xiong, Jiu","Pawaskar, Vaibhav Uttam","Munia, Munawara Saiyara",jmf130530,james florence
CE,1100,002,4,16,10,2,10,1,,4,,,1,,,,,,,0,"Florence, James M","Sonawane, Akshay Bhagwan","Luo, Ziyang","Xiong, Jiu","Pawaskar, Vaibhav Uttam","Munia, Munawara Saiyara",jmf130530,james florence
CE,1100,003,3,19,5,2,3,,,1,,,2,,,,,,,3,"Florence, James M","Luo, Ziyang","Sonawane, Akshay Bhagwan","Xiong, Jiu","Pawaskar, Vaibhav Uttam","Munia, Munawara Saiyara",jmf130530,james florence
CE,1202,001,5,2,2,6,2,2,2,6,2,6,4,1,8,,,,,4,"Cogan, Diana L",,,,,,dcc095020,diana cogan
CE,2305,003,2,4,1,,1,1,1,1,1,,1,1,1,,,,,0,"Willson, James K",,,,,,jkw053000,james willson
CE,2305,503,1,13,1,1,1,,,,,,,,,,,,,0,"Farage, Timothy P",,,,,,tfarage,timothy farage
CE,2310,001,2,1,3,2,,2,2,5,1,,2,,8,,,,,1,"Cogan, Diana L","Weng, Bang-Li","Munia, Munawara Saiyara","Pawaskar, Vaibhav Uttam",,,dcc095020,diana cogan
CE,2310,501,,4,3,1,1,,,,2,,,,3,,,,,3,"Zhou, Dian","Wang, Yifan","Luo, Ziyang",,,,zhoud,dian zhou
CE,3161,051,4,12,4,4,3,1,,1,,,,,,,,,,0,"Mezenner, Rabah",,,,,,rxm129730,rabah mezenner
CE,3161,091,2,4,1,7,8,2,3,1,2,,3,1,2,,,,,0,"Mezenner, Rabah",,,,,,rxm129730,rabah mezenner
CE,3201,001,4,18,2,5,,1,,,,,,,,,,,,1,"Nikoubin, Tooraj","Steele, Alec M","Meng, Xingyu","Sankarraman, Sri Vignesh","Twisha, Senjuti","Parchamdar, Baharealsadat",txn190011,tooraj nikoubin
CE,3201,002,,9,4,2,3,1,,1,,,2,,,,,,,0,"Nikoubin, Tooraj","Steele, Alec M","Meng, Xingyu","Sankarraman, Sri Vignesh","Twisha, Senjuti","Parchamdar, Baharealsadat",txn190011,tooraj nikoubin
CE,3202,002,,12,,2,7,,1,2,,,2,,,,,,,1,"Overzet, Lawrence","Nikfarjam, Hamed","Abousaba, Mohammad F",,,,overzet,lawrence overzet
CE,3202,003,,3,,4,6,4,,,,,,,,,,,,1,"Kiasaleh, Kamran","Apalak, Merve","Alam, Lamia",,,,kamran,kamran kiasaleh
CE,3301,001,,3,,1,,2,1,1,,,,,2,,,,,0,"Lee, Gil S","Xiong, Jiu",,,,,gslee,gil lee
CE,3301,002,1,8,,2,,,2,1,,2,,,,,,,,1,"Fahimi, Babak","Movahed Mohammadi, Seyed Ehsan",,,,,bxf102000,babak fahimi
CE,3301,003,,7,,1,,2,,,2,,,,1,,,,,1,"Friedman, Joseph S","Edwards, Alexander J",,,,,jsf160330,joseph friedman
CE,3303,001,2,3,4,4,5,6,4,6,6,3,2,1,2,,,,,5,"Kehtarnavaz, Nasser","Ni, Aoxin",,,,,nxk019000,nasser kehtarnavaz
CE,3310,001,,10,1,4,4,4,4,2,1,,1,,1,,,,,0,"Tinker, Mark T","Parvez, Mohammad Salman",,,,,mtinker,mark tinker
CE,3310,002,2,2,,,4,6,3,4,1,,,,2,,,,,0,"Pourkamali, Siavash","Hossain Bhuiyan, Md Emran",,,,,sxp124631,siavash pourkamali
CE,3311,001,2,4,2,4,,3,1,2,,,1,3,,,,,,0,"Ahmed, Shaheen","Han, Weijie",,,,,sxa176730,shaheen ahmed
CE,3320,001,,3,,6,1,1,1,2,,,1,,1,,,,,1,"Bhatia, Dinesh","Sears, Mark R",,,,,dinesh,dinesh bhatia
CE,3320,002,1,9,1,4,,,1,,1,,,,1,,,,,0,"Basu, Kanad","Kundu, Shamik",,,,,kxb190012,kanad basu
CE,3320,003,2,7,1,,3,1,,1,,,3,,,,,,,1,"Nikoubin, Tooraj","Datta, Rajesh K",,,,,txn190011,tooraj nikoubin
CE,4201,001,,35,7,,,,,,,,,,,,,,,0,"Tamil, Lakshman","Tiryaki, Erhan",,,,,laxman,lakshman tamil
CE,4202,001,,12,,,2,,,,,,,,1,,,,,0,"Henderson, Rashaunda M","Datta, Rajesh K","Tiryaki, Erhan",,,,rmh072000,rashaunda henderson
CE,4304,001,,2,2,1,2,4,1,1,1,1,,1,1,,,,,0,"Pitz, Jeanne","Wang, Zhen",,,,,jxp133430,jeanne pitz
CE,4304,501,,5,7,10,7,8,2,1,1,,,,1,,,,,0,"Pitz, Jeanne","Wang, Jianda","Wang, Zhen",,,,jxp133430,jeanne pitz
CE,4337,502,,4,1,1,1,1,1,1,1,,,,2,,,,,0,"Salazar, Elmer E","Irtiza, Saquib","Lee, Yi-Hui",,,,ees101020,elmer salazar
CE,4348,501,,4,7,5,4,4,6,4,4,1,2,1,7,,,,,0,"Goodrum, Richard A",,,,,,rag150330,richard goodrum
CE,4370,001,5,19,,,9,,,,,,,,1,,,,,0,"Swartz, William P","Raghavendra, Shruthi",,,,,wps100020,william swartz
CE,4388,001,,19,1,2,,,,,,,,,,,,,,0,"Tacca, Marco",,,,,,mtacca,marco tacca
CE,4388,002,,24,1,,,,,,,,,,,,,,,0,"Tacca, Marco",,,,,,mtacca,marco tacca
CE,4388,003,,8,1,1,,,,,,,,,,,,,,0,"Skinner, Neal G",,,,,,skinner,neal skinner
CE,4389,001,1,3,2,2,1,1,,1,,,,,,,,,,0,"Tacca, Marco",,,,,,mtacca,marco tacca
CE,4389,002,4,4,1,4,4,,,3,,,,,,,,,,0,"Tacca, Marco",,,,,,mtacca,marco tacca
CE,4390,002,,3,4,4,,,,,,,,,,,,,,0,"Farago, Andras","Li, Congzhou",,,,,farago,andras farago
CE,4390,003,,1,1,1,1,,3,4,,,,,1,,,,,0,"Solanki, Nidhiben M","Wang, Chengen",,,,,nxs121130,nidhiben solanki
CE,4390,501,,,,1,1,,1,5,3,,,,1,,,,,0,"Gupta, Neeraj K","Liu, Dongpeng",,,,,nkg140130,neeraj gupta
CE,4390,502,,3,3,4,,1,1,1,,,,,,,,,,0,"Solanki, Nidhiben M","Wang, Chengen","Li, Shuo",,,,nxs121130,nidhiben solanki
CE,6301,001,,19,,,,,,,,,,,,,,,,0,"Swartz, William P","Thiagarajan, Shiva Shankar",,,,,wps100020,william swartz
CE,6302,301,,9,2,1,1,,,1,,,,,,,,,,1,"Nikoubin, Tooraj","Steele, Alec M","Zeng, Xiaoming",,,,txn190011,tooraj nikoubin
CE,6303,001,,1,1,2,3,1,,2,,,,,,,,,,0,"Nourani, Mehrdad","Thiagarajan, Shiva Shankar",,,,,nourani,mehrdad nourani
CE,6304,001,,5,18,9,,,,,,,,,,,,,,3,"Carrion Schaefer, Benjamin","Rashid, Md Imtiaz",,,,,bxc162630,benjamin carrion schaefer
CE,6306,001,,8,,3,,,2,,,,,,2,,,,,0,"Zhou, Dian","Wang, Yifan",,,,,zhoud,dian zhou
CE,6325,001,,2,5,7,9,10,,,,,,,,,,,,0,"Sechen, Carl","Salimath, Vibhav Kumarswami","Xu, Xiangyu",,,,cms057000,carl sechen
CGS,2301,001,17,9,4,10,7,7,3,7,9,,2,,5,,,,,15,"O'Toole, Alice J","Heard, Matthew J",,,,,otoole,alice otoole
CGS,3361,001,4,4,,3,1,,,,,,,,,,,,,0,"Roark, Dana A","Winter-Nelson, Ezra",,,,,danar,dana roark
CGS,3361,0W1,3,1,1,1,1,1,,,,1,,1,1,,,,,0,"Seaman, Kendra L","Garza, Christopher R",,,,,kls190004,kendra seaman
CGS,4314,0W1,2,6,1,3,6,,,1,1,,,,2,,,,,1,"Golden, Richard","Malaiya, Ritesh K",,,,,golden,richard golden
CGS,4352,0W1,15,1,2,,,,,,,,,,,,,,,0,"Orrick, Erika D",,,,,,edo042000,erika orrick
CGS,4359,501,,6,,,,,,4,,,,,,,,,,0,"Rypma, Bart P","Abdelkarim, Dema H",,,,,bpr061000,bart rypma
CHEM,1111,101,12,4,5,4,3,1,,,,,,,1,,,,,0,"Dissanayake, Dushanthi S","Mihranyan, Andranik",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,102,12,3,5,5,,1,,2,,,,2,,,,,,0,"Dissanayake, Dushanthi S","Giri, Sachin",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,103,9,6,3,3,2,1,,1,1,,,,1,,,,,1,"Qin, Yanping","Tran, Ly T",,,,,yxq083000,yanping qin
CHEM,1111,104,11,9,3,3,,1,1,1,,,,,1,,,,,0,"Huang, Yu","Saleh, Mohammad S",,,,,yxh091220,yu huang
CHEM,1111,105,3,9,2,3,6,4,1,,,,1,,1,,,,,0,"Huang, Yu","Yamada, Kyohei",,,,,yxh091220,yu huang
CHEM,1111,106,12,4,4,1,3,1,,1,1,1,,,1,,,,,1,"Gavva, Sandhya R","Montalvillo, Fernando",,,,,sgavva,sandhya gavva
CHEM,1111,107,8,8,2,3,4,,,,,,,,4,,,,,1,"Panangala, Samitha D","Hasna Begam, Mohammed Nazar",,,,,sdp140230,samitha panangala
CHEM,1111,108,3,7,6,1,5,1,1,1,1,,1,,2,,,,,1,"Panangala, Samitha D","Tran, Ly T",,,,,sdp140230,samitha panangala
CHEM,1111,109,1,4,3,4,4,2,1,2,2,,2,2,3,,,,,0,"Jaggi, Neelam","Umer, Arslan",,,,,nxj190013,neelam jaggi
CHEM,1111,110,1,4,7,,3,4,1,,1,,,1,6,,,,,2,"Jaggi, Neelam","Martinez Garcia, Jonathan",,,,,nxj190013,neelam jaggi
CHEM,1111,111,7,6,6,3,1,1,,,,1,,,5,,,,,0,"Huang, Yu","Al-Kharji, Noora M",,,,,yxh091220,yu huang
CHEM,1111,112,5,6,6,2,4,2,1,1,1,,1,,1,,,,,0,"Huang, Yu","Tran, Ly T",,,,,yxh091220,yu huang
CHEM,1111,113,9,7,3,1,2,,1,,,,,,5,,,,,2,"Abeykoon, Nimali C","Kumari, Sneha",,,,,nxa124430,nimali abeykoon
CHEM,1111,114,15,6,2,2,1,,,,,,1,2,1,,,,,0,"Qin, Yanping","Heidari, Sahar",,,,,yxq083000,yanping qin
CHEM,1111,115,20,3,1,1,3,,1,,1,,,,,,,,,0,"Anka, Fadwa H","Johnson, Rebecca M",,,,,fha041000,fadwa anka
CHEM,1111,116,16,9,1,1,,,,,,1,,1,1,,,,,0,"Anka, Fadwa H","Kassees, Kara J",,,,,fha041000,fadwa anka
CHEM,1111,117,22,5,1,1,,,,,,,,,,,,,,1,"Abeykoon, Nimali C","Kumari, Sneha",,,,,nxa124430,nimali abeykoon
CHEM,1111,118,1,5,7,6,1,2,1,1,1,1,,1,2,,,,,1,"Gavva, Sandhya R","Hasna Begam, Mohammed Nazar",,,,,sgavva,sandhya gavva
CHEM,1111,119,10,11,1,3,2,,1,,1,,,,,,,,,1,"Qin, Yanping","Flores, Cassandra",,,,,yxq083000,yanping qin
CHEM,1111,120,11,6,4,,2,,1,1,1,1,,,3,,,,,0,"Qin, Yanping","Trashi, Ikeda",,,,,yxq083000,yanping qin
CHEM,1111,121,20,3,4,,1,1,,1,,,,,,,,,,0,"Gavva, Sandhya R","Kassees, Kara J",,,,,sgavva,sandhya gavva
CHEM,1111,122,19,1,2,,1,3,1,,,,,,2,,,,,1,"Gavva, Sandhya R","Polara, Himanshu S",,,,,sgavva,sandhya gavva
CHEM,1111,123,9,9,3,,3,,,2,1,,,,,,,,,3,"Huang, Yu","Chen, Chia Yuan",,,,,yxh091220,yu huang
CHEM,1111,124,1,13,2,3,3,1,1,2,,1,,,3,,,,,0,"Huang, Yu","Yamada, Kyohei",,,,,yxh091220,yu huang
CHEM,1111,125,10,5,4,,2,2,,,,3,,1,,,,,,3,"Gavva, Sandhya R","Gull, Humera",,,,,sgavva,sandhya gavva
CHEM,1111,126,3,3,5,,4,2,3,,2,,,1,6,,,,,1,"Jaggi, Neelam","Heidari, Sahar",,,,,nxj190013,neelam jaggi
CHEM,1111,127,17,4,3,2,2,,,1,,,,,,,,,,1,"Sra, Amandeep K","Al-Kharji, Noora M",,,,,aks057000,amandeep sra
CHEM,1111,128,4,7,8,3,2,2,,,,,1,,1,,,,,2,"Sra, Amandeep K","Babanyinah, Godwin K",,,,,aks057000,amandeep sra
CHEM,1111,130,3,6,3,4,2,,1,2,2,,,1,3,,,,,2,"Gavva, Sandhya R","Montalvillo, Fernando",,,,,sgavva,sandhya gavva
CHEM,1111,133,16,6,1,3,2,,,,,,,,,,,,,2,"Anka, Fadwa H","Polara, Himanshu S",,,,,fha041000,fadwa anka
CHEM,1111,134,13,7,5,,,,,,,1,1,,3,,,,,0,"Anka, Fadwa H","Chen, Chia Yuan",,,,,fha041000,fadwa anka
CHEM,1111,135,16,3,2,1,1,2,2,,,,,,3,,,,,0,"Qin, Yanping","Kassees, Kara J",,,,,yxq083000,yanping qin
CHEM,1111,136,11,3,4,2,4,2,1,2,,,,1,,,,,,0,"Dissanayake, Dushanthi S","Hasna Begam, Mohammed Nazar",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,137,15,7,2,,2,,,1,1,,,1,,,,,,1,"Dissanayake, Dushanthi S","Saleh, Mohammad S",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,138,13,5,1,3,1,2,,2,,,,,2,,,,,1,"Qin, Yanping","Trashi, Ikeda",,,,,yxq083000,yanping qin
CHEM,1111,139,4,5,,3,3,1,,,,2,,,9,,,,,3,"Panangala, Samitha D","Umer, Arslan",,,,,sdp140230,samitha panangala
CHEM,1111,140,5,5,5,2,2,3,,1,2,,,2,,,,,,2,"Jaggi, Neelam","Bonnand, Evan F",,,,,nxj190013,neelam jaggi
CHEM,1111,141,4,5,5,1,5,,2,,2,1,1,,2,,,,,1,"Tripathi, Kiran","Yamada, Kyohei",,,,,kxt190015,kiran tripathi
CHEM,1111,142,7,7,3,2,2,,2,1,1,1,,1,,,,,,3,"Tripathi, Kiran","Flores, Cassandra",,,,,kxt190015,kiran tripathi
CHEM,1111,143,6,5,,2,1,,2,1,,1,1,1,4,,,,,2,"Dissanayake, Dushanthi S","Gull, Humera",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,144,5,2,3,3,1,1,2,2,2,,,,7,,,,,2,"Dissanayake, Dushanthi S","Bonnand, Evan F",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,146,2,2,1,3,5,1,1,1,,1,,3,5,,,,,2,"Dissanayake, Dushanthi S","Babanyinah, Godwin K",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,147,1,6,3,,1,,1,2,1,,1,,8,,,,,1,"Dissanayake, Dushanthi S","Heidari, Sahar",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,150,7,7,4,1,2,,,,,,,1,4,,,,,3,"Qin, Yanping","Babanyinah, Godwin K",,,,,yxq083000,yanping qin
CHEM,1111,151,16,3,5,2,,1,,,,,,,2,,,,,1,"Gavva, Sandhya R","Al-Kharji, Noora M",,,,,sgavva,sandhya gavva
CHEM,1111,601,5,4,5,2,3,,,1,,2,1,1,6,,,,,0,"Sisk, Joshua R","Trashi, Ikeda",,,,,jrs106020,joshua sisk
CHEM,1111,602,1,4,3,3,3,3,3,1,,1,,,6,,,,,2,"Sisk, Joshua R","Bonnand, Evan F",,,,,jrs106020,joshua sisk
CHEM,1111,605,5,9,3,3,3,1,,,1,,,,4,,,,,1,"Sisk, Joshua R","Kumari, Sneha",,,,,jrs106020,joshua sisk
CHEM,1111,607,4,8,5,,1,2,1,,2,,,2,3,,,,,2,"Sisk, Joshua R","Martinez Garcia, Jonathan",,,,,jrs106020,joshua sisk
CHEM,1111,609,8,5,2,1,1,1,,1,2,1,,1,2,,,,,1,"Hashami, Zohreh","Giri, Sachin",,,,,zxh088000,zohreh hashami
CHEM,1111,612,8,2,,1,2,3,,2,,,3,1,6,,,,,2,"Hashami, Zohreh","Saleh, Mohammad S",,,,,zxh088000,zohreh hashami
CHEM,1112,101,5,2,1,3,1,2,,3,1,,,1,8,,,,,3,"Anka, Fadwa H","Johnson, Rebecca M",,,,,fha041000,fadwa anka
CHEM,1112,102,4,2,4,3,,1,2,1,2,,1,1,3,,,,,5,"Qin, Yanping","Mihranyan, Andranik",,,,,yxq083000,yanping qin
CHEM,1112,103,8,3,5,1,1,1,3,,1,1,,2,2,,,,,2,"Panangala, Samitha D","Johnson, Rebecca M",,,,,sdp140230,samitha panangala
CHEM,1112,104,3,,3,,1,,1,,,1,,1,5,,,,,2,"Abeykoon, Nimali C","Polara, Himanshu S",,,,,nxa124430,nimali abeykoon
CHEM,1112,105,8,6,1,2,3,1,1,,,,,,4,,,,,4,"Abeykoon, Nimali C","Gamage, Madujika A",,,,,nxa124430,nimali abeykoon
CHEM,1112,106,7,2,3,3,1,2,1,1,,,,3,4,,,,,3,"Anka, Fadwa H","Gamage, Madujika A",,,,,fha041000,fadwa anka
CHEM,1112,601,2,3,,1,2,2,1,1,1,,1,1,2,,,,,3,"Panangala, Samitha D","Gull, Humera",,,,,sdp140230,samitha panangala
CHEM,1112,602,2,4,1,3,,1,2,1,1,,1,,4,,,,,4,"Panangala, Samitha D","Gamage, Madujika A",,,,,sdp140230,samitha panangala
CHEM,1115,HN1,,30,,,,,,,,,,,,,,,,0,"Sibert, John W",,,,,,sibertj,john sibert
CHEM,1311,001,6,20,13,8,17,11,10,16,14,1,5,2,13,,,,,3,"Taylor, Stephanie M","Alexander, Shevon",,,,,smt031000,stephanie taylor
CHEM,1311,002,14,43,24,31,32,30,15,15,11,6,2,1,7,,,,,9,"Taylor, Stephanie M","Alexander, Shevon",,,,,smt031000,stephanie taylor
CHEM,1311,003,8,20,21,17,25,19,17,29,13,4,6,3,32,,,,,18,"Sibert, John W",,,,,,sibertj,john sibert
